	risk_tolerance	investment_experience	liquidity_needs	platform	time_spent	instrument_type_first_traded	first_deposit_amount	time_horizon	Churn
908	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	81.2771890626054	etp	-131.3267560964836	long_time_horizon	No
909	med_risk_tolerance	no_investment_exp	not_important_liq_need	both	50.7230887180955	stock	50.27659260644027	short_time_horizon	No
910	high_risk_tolerance	no_investment_exp	not_important_liq_need	iOS	-0.46485307179104396	adr	225.5386673019365	short_time_horizon	No
911	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	84.07499349458573	adr	624.3877340583613	long_time_horizon	No
912	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	-8.303153752196959	stock	519.9839600139337	med_time_horizon	No
913	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	133.18705203625254	stock	202.8379398393441	short_time_horizon	No
914	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	183.8826040680234	stock	-122.58094977992411	short_time_horizon	No
915	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	72.48197498872065	stock	-79.45229263472959	short_time_horizon	No
916	high_risk_tolerance	good_investment_exp	not_important_liq_need	iOS	6.2600332475674065	stock	222.5568752224844	long_time_horizon	No
917	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	87.96686680981975	stock	1662.12856343688	med_time_horizon	No
918	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-7.307746880340694	etp	102.00901704465458	short_time_horizon	No
919	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	16.43570377894676	stock	296.7886321311781	med_time_horizon	No
920	med_risk_tolerance	no_investment_exp	very_important_liq_need	Android	24.220003068805966	stock	0.2607183294936135	short_time_horizon	No
921	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	31.487922764518302	reit	2969.1618122789023	short_time_horizon	No
922	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	-19.7642473429254	stock	260.55034805880507	short_time_horizon	No
923	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	2.529143175767843	stock	1519.7508969978753	med_time_horizon	Yes
924	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	76.27102782599839	adr	73.36969067913758	long_time_horizon	Yes
925	high_risk_tolerance	no_investment_exp	not_important_liq_need	iOS	3.6498587602128882	stock	280.988135722165	short_time_horizon	No
926	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	4.171304086866376	stock	138.11784684201032	short_time_horizon	No
927	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	134.41687114515443	stock	-102.15817884714687	short_time_horizon	No
928	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-5.618937319548837	stock	86.8700544367144	short_time_horizon	No
929	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	-28.074287865895514	stock	127.68753530427188	short_time_horizon	No
930	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-1.5614245397220259	etp	796.407994805831	short_time_horizon	No
931	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	180.6241962840584	stock	-191.52666146049535	short_time_horizon	No
932	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	25.41852312984021	etp	-68.8147077311281	short_time_horizon	No
933	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	27.07698752748027	stock	-129.58091377339517	short_time_horizon	No
934	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	66.32634554988597	stock	58.18257161687552	short_time_horizon	No
935	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	0.66053963822743	stock	284.103327002971	short_time_horizon	No
936	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-23.317584817961773	stock	897.5940520721292	long_time_horizon	No
937	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	-13.365890051897125	stock	172.05668537374305	short_time_horizon	No
938	med_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	31.34457327567897	stock	-119.32542316354574	short_time_horizon	No
939	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	-5.7132234149293355	adr	228.85429552131666	short_time_horizon	No
940	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	20.576980210825976	stock	43.91706356076678	long_time_horizon	No
941	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-3.0306492429256133	stock	244.18774733273872	short_time_horizon	No
942	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	105.74469402853055	stock	-69.14976636471215	long_time_horizon	No
943	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	3.92706972902566	stock	3277.957664933369	short_time_horizon	No
944	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	1.547958888026983	stock	-84.38194194637887	short_time_horizon	No
945	high_risk_tolerance	good_investment_exp	somewhat_important_liq_need	iOS	13.291645318785882	adr	250.6268728536514	long_time_horizon	No
946	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	490.08597182360336	stock	2140.2294508323366	short_time_horizon	No
947	high_risk_tolerance	good_investment_exp	very_important_liq_need	both	115.58426143857706	stock	-139.44270940501232	short_time_horizon	No
948	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	29.258479754483638	stock	15264.433764514575	long_time_horizon	No
949	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	25.969523116705403	stock	1613.3566948250786	short_time_horizon	No
950	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	66.27679231356332	stock	239.30537393521882	long_time_horizon	No
951	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	82.38358828814705	stock	-43.43877399170144	long_time_horizon	No
952	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	48.766243832242566	etp	65.4829625175019	short_time_horizon	No
953	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	128.82490068353596	adr	-135.40541110088634	short_time_horizon	No
954	high_risk_tolerance	good_investment_exp	somewhat_important_liq_need	both	18.125466712596253	stock	1539.6563420944308	short_time_horizon	No
955	med_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	60.42955745979556	stock	55.823115684964236	short_time_horizon	No
956	low_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	64.38950256261248	stock	-126.84433137889647	long_time_horizon	No
957	med_risk_tolerance	no_investment_exp	very_important_liq_need	Android	-1.6833905125545243	stock	182.8884473547866	long_time_horizon	No
958	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	100.00866648789793	stock	965.8319015812267	long_time_horizon	No
959	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	18.353478202806276	etp	-100.39725043213357	short_time_horizon	No
960	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	342.8319190158951	stock	29.902738760237774	short_time_horizon	No
961	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	295.5867868519382	stock	965.559917985102	short_time_horizon	No
962	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	10.453668140578749	stock	186.05623187330315	med_time_horizon	No
963	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	101.9975645809058	stock	3481.4045284929553	short_time_horizon	Yes
964	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	22.4740101083085	stock	158.9374123379986	short_time_horizon	No
965	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	123.00047485594271	stock	6322.200006180112	long_time_horizon	No
966	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	141.78415207091228	stock	123.27715101070984	short_time_horizon	Yes
967	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	72.01971434450465	stock	128.00492847101862	med_time_horizon	No
968	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	90.76141685179695	etp	47.12895105520215	short_time_horizon	No
969	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	68.03140205142034	adr	95.32915564535932	med_time_horizon	No
970	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	35.34419504067392	stock	197.97197290998682	short_time_horizon	No
971	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	-23.977889269455773	stock	234.0651357141769	short_time_horizon	No
972	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	30.729768102434452	stock	-133.45639206620757	short_time_horizon	No
973	high_risk_tolerance	no_investment_exp	very_important_liq_need	both	2.648331577556569	stock	17.369772814884612	short_time_horizon	No
974	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	165.6293361186704	reit	-192.18939174472092	short_time_horizon	No
975	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	235.0561738930121	reit	27.337604598364464	short_time_horizon	No
976	high_risk_tolerance	good_investment_exp	very_important_liq_need	both	4.68876616982342	etp	1041.052029693432	short_time_horizon	No
977	high_risk_tolerance	extensive_investment_exp	somewhat_important_liq_need	Android	54.081012794481396	etp	203.20255507486598	long_time_horizon	Yes
978	high_risk_tolerance	good_investment_exp	very_important_liq_need	both	296.22546010578367	stock	-49.90961498632741	short_time_horizon	No
979	high_risk_tolerance	no_investment_exp	very_important_liq_need	both	27.723237240427864	etp	163.8529812971847	short_time_horizon	No
980	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	138.78651374866848	stock	82.64788106139571	long_time_horizon	No
981	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	10.908188345577795	etp	67.05320088817429	med_time_horizon	No
982	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-1.9751687511615472	stock	296.69679771412746	med_time_horizon	No
983	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	-0.42106610883259066	stock	242.2953618339526	short_time_horizon	No
984	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	50.10920238181305	stock	306.6158684740525	short_time_horizon	No
985	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-3.426981191231506	etp	110.3409052166515	short_time_horizon	Yes
986	low_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	27.175507656862116	stock	-34.71455639289651	med_time_horizon	No
987	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	2.863794063116029	stock	316.61130607172123	long_time_horizon	No
988	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	104.49539839239816	stock	85.40859144903543	short_time_horizon	No
989	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	7.853011618949417	mlp	69.14115611010101	med_time_horizon	No
990	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-9.308599828859514	stock	106.29812086386721	long_time_horizon	No
991	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	74.27408264253755	stock	-106.53670027414344	med_time_horizon	No
992	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	25.88810455567089	stock	64.63161381714767	short_time_horizon	No
993	low_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	114.21297499287368	stock	-157.70431963804327	short_time_horizon	Yes
994	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	26.27678072638941	stock	-127.49253046193465	short_time_horizon	No
995	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	-12.012727594787489	stock	54.92663984512297	short_time_horizon	No
996	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	74.84525742068713	stock	215.19152434855965	long_time_horizon	No
997	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-21.34736210264323	etp	3.1111400268505918	med_time_horizon	No
998	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	105.58380428656105	stock	173.0010573879038	short_time_horizon	No
999	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	5.7341494457199715	stock	239.55666391851733	short_time_horizon	No
1000	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	48.5551835425766	stock	189.97703780323232	long_time_horizon	No
1001	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-6.666838332586756	stock	283.13166130066116	short_time_horizon	No
1002	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	186.43295965569297	stock	-126.90148512485547	short_time_horizon	No
1003	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	27.96433731429889	stock	-130.0967887558832	med_time_horizon	No
1004	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	25.23153460910251	stock	5068.841403582588	long_time_horizon	No
1005	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	16.180479611425998	reit	111.47380569395027	short_time_horizon	No
1006	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-9.431176577964134	tracking	103.21811962650943	short_time_horizon	No
1007	low_risk_tolerance	no_investment_exp	very_important_liq_need	both	54.58736635039307	stock	61.11437818654405	med_time_horizon	No
1008	low_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	10.405160276067551	adr	88.9809747655296	med_time_horizon	No
1009	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	21.482257004448034	stock	4916.448819679402	long_time_horizon	No
1010	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	4.819350423415969	adr	201.52031710255963	short_time_horizon	No
1011	med_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	13.995280335820839	stock	131.47601279856704	short_time_horizon	No
1012	high_risk_tolerance	good_investment_exp	not_important_liq_need	Android	17.560575809501685	stock	99.93806510550152	med_time_horizon	No
1013	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-10.538980469690674	adr	115.68818350467015	short_time_horizon	No
1014	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	120.53873285964798	stock	1106.4038650948041	short_time_horizon	Yes
1015	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	579.0770320677624	stock	-66.70037460752329	short_time_horizon	No
1016	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	144.16427488727925	stock	253.946073182154	short_time_horizon	No
1017	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	65.46761308713644	etp	569.6493402292191	short_time_horizon	No
1018	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	14.515448731585032	stock	814.2327270844834	long_time_horizon	No
1019	high_risk_tolerance	good_investment_exp	somewhat_important_liq_need	iOS	1.675588976176524	adr	177.84668410366584	short_time_horizon	No
1020	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	88.59122040573766	adr	-30.061424742028592	short_time_horizon	No
1021	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	24.60228857101008	adr	10.823028836490707	short_time_horizon	No
1022	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	51.7753331144571	stock	338.87239533705275	long_time_horizon	No
1023	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-16.178105450982084	stock	201.34790214622757	short_time_horizon	No
1024	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	34.943940472865926	stock	55.37223011255995	short_time_horizon	No
1025	med_risk_tolerance	no_investment_exp	very_important_liq_need	Android	14.44250082343356	stock	247.86930865314227	short_time_horizon	Yes
1026	med_risk_tolerance	no_investment_exp	not_important_liq_need	iOS	165.6675498334301	stock	-52.83628213907936	short_time_horizon	No
1027	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	104.65282338557117	etp	-288.1834431440359	med_time_horizon	No
1028	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	85.635736711069	stock	-173.53380908808901	short_time_horizon	No
1029	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	25.8593658560207	stock	-248.89047101002404	med_time_horizon	No
1030	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	295.48773237594446	stock	305.21728371060453	short_time_horizon	No
1031	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	163.80494292131877	stock	56.62561774385688	short_time_horizon	Yes
1032	high_risk_tolerance	no_investment_exp	very_important_liq_need	both	50.7286516991056	stock	296.1706052319896	short_time_horizon	No
1033	high_risk_tolerance	good_investment_exp	very_important_liq_need	both	8.423374952434774	stock	-106.19325758832298	long_time_horizon	No
1034	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	38.752460367193464	stock	-42.134746077984886	short_time_horizon	No
1035	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	151.6402461389632	stock	158.186107619805	long_time_horizon	No
1036	high_risk_tolerance	good_investment_exp	somewhat_important_liq_need	iOS	160.4025233610174	etp	-177.47058546705588	short_time_horizon	No
1037	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	66.34959455878784	etp	109.64351160166983	short_time_horizon	No
1038	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-24.268312051943667	stock	1412.5603230027632	short_time_horizon	No
1039	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	3.7878924475467985	stock	312.2877014873983	short_time_horizon	No
1040	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	26.636149971060465	stock	1025.115055109629	short_time_horizon	No
1041	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	89.600860100897	adr	-72.59542109018264	short_time_horizon	No
1042	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	83.65493545045021	etp	41.62274642436415	short_time_horizon	No
1043	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	52.87493894605261	adr	276.66647325542317	med_time_horizon	No
1044	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	-16.86838913023358	stock	104.66080519833423	short_time_horizon	No
1045	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	19.104244635569938	stock	-186.31516233488435	short_time_horizon	No
1046	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-6.174314370461011	adr	255.97449361329706	short_time_horizon	No
1047	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	8.250970972810698	stock	344.6779049971213	short_time_horizon	No
1048	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	17.90084669900949	stock	1065.5851416016299	short_time_horizon	No
1049	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	84.01184246781611	stock	47.1927871088385	short_time_horizon	No
1050	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	11.288505652421934	etp	225.115545774283	short_time_horizon	No
1051	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	60.72629743973649	etp	3851.0230501680144	short_time_horizon	No
1052	med_risk_tolerance	no_investment_exp	not_important_liq_need	iOS	60.16295578076158	stock	60.369364758840646	short_time_horizon	No
1053	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	78.81436687927908	adr	814.4759610898734	short_time_horizon	No
1054	low_risk_tolerance	no_investment_exp	not_important_liq_need	iOS	18.53438191521725	stock	-79.80133624893134	short_time_horizon	No
1055	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	207.83047896844667	etp	-50.26616696582052	med_time_horizon	No
1056	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	120.6370505430699	stock	-111.3118471960795	short_time_horizon	No
1057	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	2.137097820696936	stock	-35.16307284195685	short_time_horizon	No
1058	med_risk_tolerance	no_investment_exp	very_important_liq_need	Android	146.78708986762683	stock	-42.75121234697424	short_time_horizon	No
1059	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	94.23096954424469	stock	69.09017335605436	long_time_horizon	No
1060	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	1.977238049969312	stock	215.86632350632513	short_time_horizon	No
1061	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	21.313922703516855	stock	-106.2058986929359	short_time_horizon	No
1062	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	69.20722472141071	stock	26.616320336084534	short_time_horizon	No
1063	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	46.1562801427468	stock	1423.182546580544	med_time_horizon	No
1064	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	152.68141764916714	stock	-109.07107701584235	short_time_horizon	No
1065	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	28.2793065022603	etp	23.466218624740854	med_time_horizon	No
1066	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	446.51978466782026	stock	-57.317969892405785	long_time_horizon	No
1067	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	-6.030444238719968	stock	301.88221697507754	med_time_horizon	No
1068	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	56.58155671766852	stock	49.10461134790512	med_time_horizon	No
1069	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	29.73188538565465	stock	-131.9488926551964	short_time_horizon	No
1070	high_risk_tolerance	extensive_investment_exp	very_important_liq_need	both	15.920996742044437	adr	114.09511820790814	short_time_horizon	No
1071	med_risk_tolerance	good_investment_exp	very_important_liq_need	both	-3.468348754609372	stock	45.8365563390949	short_time_horizon	No
1072	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	30.597022796358694	rlt	574.3289688365189	med_time_horizon	No
1073	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	74.25501472125977	stock	-93.32147449165623	long_time_horizon	No
1074	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	87.09108812775646	stock	286.39783488306466	short_time_horizon	No
1075	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	18.133862460756173	stock	-11.924612903920888	med_time_horizon	No
1076	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	80.55477972363191	etp	307.4553834791676	short_time_horizon	No
1077	med_risk_tolerance	limited_investment_exp	not_important_liq_need	iOS	113.03563813012457	stock	69.46942600231887	med_time_horizon	No
1078	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	9.526786486238972	etp	72.0170331490965	long_time_horizon	No
1079	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-3.8125768947123504	etp	-2.8159340555618826	long_time_horizon	No
1080	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	61.929780748817656	etp	15.447011383306105	short_time_horizon	No
1081	high_risk_tolerance	no_investment_exp	very_important_liq_need	both	61.41858474680521	stock	-373.12238791185166	short_time_horizon	No
1082	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	20.942334091478113	etp	55.92161746103224	short_time_horizon	No
1083	med_risk_tolerance	good_investment_exp	very_important_liq_need	Android	19.01449759007123	etp	-115.68201058134301	short_time_horizon	No
1084	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	14.81938240878738	stock	160.07743535812284	short_time_horizon	No
1085	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	67.40782517905976	stock	15.167801635431239	short_time_horizon	No
1086	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	Android	0.1745631780097554	stock	97.74218688645055	short_time_horizon	No
1087	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	67.95969753579192	stock	-67.35852704316477	short_time_horizon	No
1088	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	30.91242615696163	stock	207.3753160802759	short_time_horizon	No
1089	low_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	131.86333678527993	etp	-19.468803328497415	long_time_horizon	No
1090	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	-10.129554379195422	adr	1444.3025708177665	med_time_horizon	No
1091	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	329.3903016358462	stock	15.07742814165033	short_time_horizon	No
1092	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	10.83425902922435	adr	110.16881105652703	long_time_horizon	No
1093	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	Android	166.5873391609016	etp	-78.49243570092642	short_time_horizon	No
1094	high_risk_tolerance	good_investment_exp	not_important_liq_need	iOS	83.36308003436844	adr	37.844835697042214	short_time_horizon	No
1095	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	86.76291009360801	etp	16.178613145235794	long_time_horizon	No
1096	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	67.52895718382712	stock	982.9444582210685	med_time_horizon	No
1097	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	36.35023460535358	stock	74.94687866342976	long_time_horizon	No
1098	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	11.762858767365245	stock	-1.6679084705832707	long_time_horizon	No
1099	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	42.83902474966343	etp	1022.8909188292059	short_time_horizon	No
1100	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	-12.925137652636778	rlt	249.24219503931127	med_time_horizon	No
1101	med_risk_tolerance	extensive_investment_exp	very_important_liq_need	iOS	5.452585652889342	stock	-29.93902798357844	short_time_horizon	No
1102	low_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	-8.148052315366865	stock	425.78951492426677	short_time_horizon	No
1103	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	101.21062444996608	etp	54.998751798032195	short_time_horizon	No
1104	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	4.780897064306525	stock	30.301189325493446	med_time_horizon	No
1105	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	32.97765070184654	stock	-60.74805299655611	short_time_horizon	No
1106	high_risk_tolerance	limited_investment_exp	very_important_liq_need	both	23.938401689818285	etp	171.94640083967164	short_time_horizon	No
1107	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	145.31138956902885	stock	111.48784269557461	long_time_horizon	No
1108	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	86.0052676484813	stock	3298.1542148255858	long_time_horizon	No
1109	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	36.736096258024446	stock	7005.681653691803	short_time_horizon	No
1110	high_risk_tolerance	good_investment_exp	very_important_liq_need	Android	64.26904718617867	stock	-103.02551517811469	long_time_horizon	No
1111	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-5.1389443284464775	stock	113.18984431531932	med_time_horizon	No
1112	med_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	13.907923795173613	stock	273.1144962625535	long_time_horizon	No
1113	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	-6.960529108898086	stock	329.1379991506907	short_time_horizon	Yes
1114	high_risk_tolerance	limited_investment_exp	very_important_liq_need	Android	52.91697830136263	stock	3674.5779580073804	short_time_horizon	No
1115	high_risk_tolerance	limited_investment_exp	somewhat_important_liq_need	iOS	23.93496724546961	stock	1452.9281222481823	short_time_horizon	No
1116	low_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	135.40641209954785	stock	171.78293349648123	short_time_horizon	No
1117	high_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	15.245733434139883	stock	227.5095004787319	short_time_horizon	No
1118	high_risk_tolerance	no_investment_exp	somewhat_important_liq_need	iOS	91.18291659006191	stock	-27.005762833151323	short_time_horizon	No
1119	high_risk_tolerance	good_investment_exp	very_important_liq_need	iOS	28.89688804204361	stock	160.52296059930148	long_time_horizon	No
1120	high_risk_tolerance	limited_investment_exp	not_important_liq_need	iOS	7.120793003057792	stock	143.60272936275277	long_time_horizon	No
1121	high_risk_tolerance	no_investment_exp	very_important_liq_need	Android	99.03097852611846	adr	163.89961812963517	long_time_horizon	No
1122	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	5.2467361219177056	etp	657.8633194449812	long_time_horizon	No
1123	med_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	77.18102147349818	stock	-181.57193897068814	short_time_horizon	No
1124	med_risk_tolerance	no_investment_exp	very_important_liq_need	iOS	36.32247918569295	stock	-174.55310869214324	short_time_horizon	No
1125	high_risk_tolerance	good_investment_exp	somewhat_important_liq_need	iOS	37.872685361617584	reit	115.90674109388962	med_time_horizon	No
1126	high_risk_tolerance	limited_investment_exp	very_important_liq_need	iOS	17.208215425920702	etp	53.96469773597042	short_time_horizon	No
